,tweet_id,jpg_url,predicted_breed
60,667138269671505920,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,West_Highland_white_terrier
61,667152164079423490,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,toy_poodle
62,667160273090932737,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,golden_retriever
63,667165590075940865,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,miniature_pinscher
64,667171260800061440,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,giant_schnauzer
65,667174963120574464,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,toy_poodle
66,667176164155375616,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,soft-coated_wheaten_terrier
67,667177989038297088,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,vizsla
68,667182792070062081,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,golden_retriever
69,667188689915760640,https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,NaN
70,667192066997374976,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,Rottweiler
71,667200525029539841,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,Siberian_husky
72,667211855547486208,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,golden_retriever
73,667369227918143488,https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,NaN
74,667393430834667520,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,papillon
75,667405339315146752,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,Saint_Bernard
76,667435689202614272,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,Rottweiler
77,667437278097252352,https://pbs.twimg.com/media/CUM2qWaWoAUZ06L.jpg,NaN
78,667443425659232256,https://pbs.twimg.com/media/CUM8QZwW4AAVsBl.jpg,NaN
79,667453023279554560,https://pbs.twimg.com/media/CUNE_OSUwAAdHhX.jpg,Labrador_retriever
80,667455448082227200,https://pbs.twimg.com/media/CUNHMXTU8AAS3HH.jpg,Tibetan_terrier
81,667470559035432960,https://pbs.twimg.com/media/CUNU78YWEAECmpB.jpg,toy_poodle
82,667491009379606528,https://pbs.twimg.com/media/CUNniSlUYAEj1Jl.jpg,borzoi
83,667495797102141441,https://pbs.twimg.com/media/CUNr4-7UwAAg2lq.jpg,Chihuahua
84,667502640335572993,https://pbs.twimg.com/media/CUNyHTMUYAAQVch.jpg,Labrador_retriever
85,667509364010450944,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,beagle
86,667517642048163840,https://pbs.twimg.com/media/CUN_wiBUkAAakT0.jpg,Italian_greyhound
87,667524857454854144,https://pbs.twimg.com/media/CUOGUfJW4AA_eni.jpg,Chesapeake_Bay_retriever
88,667530908589760512,https://pbs.twimg.com/media/CUOL0uGUkAAx7yh.jpg,golden_retriever
89,667534815156183040,https://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg,Pembroke
90,667538891197542400,https://pbs.twimg.com/media/CUOTFZOW4AABsfW.jpg,Yorkshire_terrier
91,667544320556335104,https://pbs.twimg.com/media/CUOYBbbWIAAXQGU.jpg,Pomeranian
92,667546741521195010,https://pbs.twimg.com/media/CUOaOWXWcAA0_Jy.jpg,toy_poodle
93,667549055577362432,https://pbs.twimg.com/media/CUOcVCwWsAERUKY.jpg,NaN
94,667550882905632768,https://pbs.twimg.com/media/CUObvUJVEAAnYPF.jpg,NaN
95,667550904950915073,https://pbs.twimg.com/media/CUOb_gUUkAACXdS.jpg,vizsla
96,667724302356258817,https://pbs.twimg.com/media/CUQ7tv3W4AA3KlI.jpg,NaN
97,667728196545200128,https://pbs.twimg.com/media/CUQ_QahUAAAVQjn.jpg,kuvasz
98,667766675769573376,https://pbs.twimg.com/media/CURiQMnUAAAPT2M.jpg,NaN
99,667773195014021121,https://pbs.twimg.com/media/CURoLrOVEAAaWdR.jpg,West_Highland_white_terrier
100,667782464991965184,https://pbs.twimg.com/media/CURwm3cUkAARcO6.jpg,NaN
101,667793409583771648,https://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg,dalmatian
102,667801013445750784,https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,flat-coated_retriever
103,667806454573760512,https://pbs.twimg.com/media/CUSGbXeVAAAgztZ.jpg,Chihuahua
104,667832474953625600,https://pbs.twimg.com/media/CUSeGFNW4AAyyHC.jpg,miniature_pinscher
105,667861340749471744,https://pbs.twimg.com/media/CUS4WJ-UsAEJj10.jpg,malamute
106,667866724293877760,https://pbs.twimg.com/media/CUS9PlUWwAANeAD.jpg,NaN
107,667873844930215936,https://pbs.twimg.com/media/CUTDtyGXIAARxus.jpg,NaN
108,667878741721415682,https://pbs.twimg.com/media/CUTILFiWcAE8Rle.jpg,miniature_pinscher
109,667885044254572545,https://pbs.twimg.com/media/CUTN5V4XAAAIa4R.jpg,malamute
110,667886921285246976,https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,Pomeranian
111,667902449697558528,https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,Norwegian_elkhound
112,667911425562669056,https://pbs.twimg.com/media/CUTl5m1WUAAabZG.jpg,NaN
113,667915453470232577,https://pbs.twimg.com/media/CUTpj-GWcAATc6A.jpg,boxer
114,667924896115245057,https://pbs.twimg.com/media/CUTyJpHWcAATl0O.jpg,Labrador_retriever
115,667937095915278337,https://pbs.twimg.com/media/CUT9PuQWwAABQv7.jpg,NaN
116,668113020489474048,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,Pembroke
117,668142349051129856,https://pbs.twimg.com/media/CUW37BzWsAAlJlN.jpg,NaN
118,668154635664932864,https://pbs.twimg.com/media/CUXDGR2WcAAUQKz.jpg,NaN
119,668171859951755264,https://pbs.twimg.com/media/CUXSwy8W4AA6uet.jpg,Chihuahua
120,668190681446379520,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,Blenheim_spaniel
121,668204964695683073,https://pbs.twimg.com/media/CUXw3qHWoAAk8HJ.jpg,Labrador_retriever
122,668221241640230912,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,chow
123,668226093875376128,https://pbs.twimg.com/media/CUYEFlQXAAUkPGm.jpg,NaN
124,668237644992782336,https://pbs.twimg.com/media/CUYOl0kW4AAVe_p.jpg,chow
125,668248472370458624,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,Chihuahua
126,668256321989451776,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,Pembroke
127,668268907921326080,https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,Pembroke
128,668274247790391296,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,soft-coated_wheaten_terrier
129,668286279830867968,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,golden_retriever
130,668291999406125056,https://pbs.twimg.com/media/CUZABzGW4AE5F0k.jpg,NaN
131,668297328638447616,https://pbs.twimg.com/media/CUZE4IWW4AAZmDf.jpg,Eskimo_dog
132,668466899341221888,https://pbs.twimg.com/media/CUbfGbbWoAApZth.jpg,NaN
133,668480044826800133,https://pbs.twimg.com/media/CUbrDWOWcAEyMdM.jpg,Labrador_retriever
134,668484198282485761,https://pbs.twimg.com/media/CUbu1GAWsAEH3E-.jpg,standard_poodle
135,668496999348633600,https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,Staffordshire_bullterrier
136,668507509523615744,https://pbs.twimg.com/media/CUcECBYWcAAzFRg.jpg,basenji
137,668528771708952576,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,Labrador_retriever
138,668537837512433665,https://pbs.twimg.com/media/CUcfnWlWsAAzlwE.jpg,Lakeland_terrier
139,668542336805281792,https://pbs.twimg.com/media/CUcjtL8WUAAAJoz.jpg,American_Staffordshire_terrier
140,668544745690562560,https://pbs.twimg.com/media/CUcl5jeWsAA6ufS.jpg,NaN
141,668567822092664832,https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,Shih-Tzu
142,668614819948453888,https://pbs.twimg.com/media/CUdloW8WEAAxB_Y.jpg,NaN
143,668620235289837568,https://pbs.twimg.com/media/CUdqjvAWUAANfoU.jpg,NaN
144,668623201287675904,https://pbs.twimg.com/media/CUdtP1xUYAIeBnE.jpg,Chihuahua
145,668625577880875008,https://pbs.twimg.com/media/CUdvambWoAA007z.jpg,groenendael
146,668627278264475648,https://pbs.twimg.com/media/CUdw9thWsAA4mB9.jpg,French_bulldog
147,668631377374486528,https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg,miniature_schnauzer
148,668633411083464705,https://pbs.twimg.com/media/CUd2ieCUcAAexyT.jpg,Pekinese
149,668636665813057536,https://pbs.twimg.com/media/CUd5gBGWwAA0IVA.jpg,komondor
150,668641109086707712,https://pbs.twimg.com/media/CUd9ivxWUAAuXSQ.jpg,pug
151,668643542311546881,https://pbs.twimg.com/media/CUd_wYRWUAAZsKr.jpg,NaN
152,668645506898350081,https://pbs.twimg.com/media/CUeBiqgXAAARLbj.jpg,NaN
153,668655139528511488,https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg,beagle
154,668779399630725120,https://pbs.twimg.com/media/CUf7UIaWUAEuKFr.jpg,Chesapeake_Bay_retriever
155,668815180734689280,https://pbs.twimg.com/media/CUgb21RXIAAlff7.jpg,redbone
156,668826086256599040,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,malinois
157,668852170888998912,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,golden_retriever
158,668872652652679168,https://pbs.twimg.com/media/CUhQIAhXAAA2j7u.jpg,miniature_schnauzer
159,668892474547511297,https://pbs.twimg.com/media/CUhiJ63WEAAw2qm.jpg,kelpie
160,668902994700836864,https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg,Brittany_spaniel
161,668932921458302977,https://pbs.twimg.com/media/CUiG6_ZXAAAPaw_.jpg,standard_poodle
162,668955713004314625,https://pbs.twimg.com/media/CUibq3uVAAAup_O.jpg,cocker_spaniel
163,668960084974809088,https://pbs.twimg.com/media/CUifpn4WUAAS5X3.jpg,Chesapeake_Bay_retriever
164,668975677807423489,https://pbs.twimg.com/media/CUit1O1WoAEBHjj.jpg,basset
165,668979806671884288,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,golden_retriever
166,668981893510119424,https://pbs.twimg.com/media/CUize-0WEAAerAK.jpg,NaN
167,668986018524233728,https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg,Chihuahua
168,668988183816871936,https://pbs.twimg.com/media/CUi5M7TXIAAY0gj.jpg,NaN
169,668989615043424256,https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg,pug
170,668992363537309700,https://pbs.twimg.com/media/CUi9ARGWUAEyWqo.jpg,NaN
171,668994913074286592,https://pbs.twimg.com/media/CUi_UtnWIAEtfqz.jpg,English_springer
172,669000397445533696,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,Pembroke
173,669006782128353280,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,Chihuahua
174,669015743032369152,https://pbs.twimg.com/media/CUjSRNCXAAQ6Y_8.jpg,NaN
175,669037058363662336,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,Chihuahua
176,669203728096960512,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,pug
177,669214165781868544,https://pbs.twimg.com/media/CUmGu7-UcAA0r3O.jpg,NaN
178,669216679721873412,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,golden_retriever
179,669324657376567296,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,Cardigan
180,669327207240699904,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,golden_retriever
181,669328503091937280,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,Siberian_husky
182,669351434509529089,https://pbs.twimg.com/media/CUoDk8mWsAAMyBL.jpg,NaN
183,669353438988365824,https://pbs.twimg.com/media/CUoFZTyW4AE70iD.jpg,Pembroke
184,669354382627049472,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,Chihuahua
185,669359674819481600,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,Labrador_retriever
186,669363888236994561,https://pbs.twimg.com/media/CUoO1TLWsAA0Z3w.jpg,golden_retriever
187,669367896104181761,https://pbs.twimg.com/media/CUoSjTnWwAANNak.jpg,basset
188,669371483794317312,https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg,Brabancon_griffon
189,669375718304980992,https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg,Airedale
190,669393256313184256,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,cocker_spaniel
191,669564461267722241,https://pbs.twimg.com/media/CUrFUvDVAAA9H-F.jpg,toy_poodle
192,669567591774625800,https://pbs.twimg.com/media/CUrIK1DWoAAhECq.jpg,Chihuahua
193,669571471778410496,https://pbs.twimg.com/media/CUrLsI-UsAALfUL.jpg,NaN
194,669573570759163904,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,West_Highland_white_terrier
195,669583744538451968,https://pbs.twimg.com/media/CUrW3DWXIAAiRqk.jpg,NaN
196,669597912108789760,https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg,Eskimo_dog
197,669603084620980224,https://pbs.twimg.com/media/CUroc7QW4AATIff.jpg,Maltese_dog
198,669625907762618368,https://pbs.twimg.com/media/CUr9NjgU8AEpf5w.jpg,golden_retriever
199,669661792646373376,https://pbs.twimg.com/media/CUsd2TfWwAAmdjb.jpg,NaN
200,669680153564442624,https://pbs.twimg.com/media/CUsuijgXAAE4pdi.jpg,dalmatian
201,669682095984410625,https://pbs.twimg.com/media/CUswUBRUAAAahAo.jpg,NaN
202,669683899023405056,https://pbs.twimg.com/media/CUsx8q_WUAA-m4k.jpg,Pomeranian
203,669749430875258880,https://pbs.twimg.com/media/CUttjYtWcAAdPgI.jpg,NaN
204,669753178989142016,https://pbs.twimg.com/media/CUtw9SAVEAAtFUN.jpg,Pembroke
205,669923323644657664,https://pbs.twimg.com/media/CUwLtPeU8AAfAb2.jpg,NaN
206,669926384437997569,https://pbs.twimg.com/media/CUwOfnDWcAIXryP.jpg,Pomeranian
207,669942763794931712,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg,vizsla
208,669970042633789440,https://pbs.twimg.com/media/CUw2MV4XIAAHLO_.jpg,miniature_pinscher
209,669972011175813120,https://pbs.twimg.com/media/CUw3_QiUEAA8cT9.jpg,NaN
210,669993076832759809,https://pbs.twimg.com/media/CUxLJO8U8AAu6Zu.jpg,toy_poodle
211,670003130994700288,https://pbs.twimg.com/media/CUxUSuaW4AAdQzv.jpg,beagle
212,670037189829525505,https://pbs.twimg.com/media/CUxzQ-nWIAAgJUm.jpg,NaN
213,670040295598354432,https://pbs.twimg.com/media/CUx2F6lVEAAvFev.jpg,borzoi
214,670046952931721218,https://pbs.twimg.com/media/CUx8JSEXIAU6zPp.jpg,Blenheim_spaniel
215,670055038660800512,https://pbs.twimg.com/media/CUyDgChWUAAmNSI.jpg,NaN
216,670061506722140161,https://pbs.twimg.com/media/CUyJYk1WoAMPROb.jpg,Italian_greyhound
217,670069087419133954,https://pbs.twimg.com/media/CUyQRzHWoAAhF1D.jpg,NaN
218,670073503555706880,https://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg,malamute
219,670079681849372674,https://pbs.twimg.com/media/CUyZ6mVW4AI8YWZ.jpg,NaN
220,670086499208155136,https://pbs.twimg.com/media/CUygHhFXAAAwNXv.jpg,German_short-haired_pointer
221,670093938074779648,https://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,toy_poodle
222,670290420111441920,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,Chihuahua
223,670303360680108032,https://pbs.twimg.com/media/CU1lWFaVAAAl0HG.jpg,Shetland_sheepdog
224,670319130621435904,https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,Irish_terrier
225,670338931251150849,https://pbs.twimg.com/media/CU2FsRnVAAA3TEg.jpg,cairn
226,670361874861563904,https://pbs.twimg.com/media/CU2akCQWsAIbaOV.jpg,NaN
227,670374371102445568,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,English_springer
228,670385711116361728,https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,whippet
229,670403879788544000,https://pbs.twimg.com/media/CU3AxW1WoAA3_35.jpg,pug
230,670408998013820928,https://pbs.twimg.com/media/CU3FbQgVAAACdCQ.jpg,NaN
231,670411370698022913,https://pbs.twimg.com/media/CU3HlZtW4AAezbt.jpg,Maltese_dog
232,670417414769758208,https://pbs.twimg.com/media/CU3NE8EWUAEVdPD.jpg,NaN
233,670420569653809152,https://pbs.twimg.com/media/CU3P82RWEAAIVrE.jpg,NaN
234,670421925039075328,https://pbs.twimg.com/media/CU3RLqfW4AE0pbA.jpg,Chihuahua
235,670427002554466305,https://pbs.twimg.com/media/CU3VzVwWwAAAsst.jpg,toy_terrier
236,670428280563085312,https://pbs.twimg.com/media/CU3W9ELWEAEdUA0.jpg,chow
237,670433248821026816,https://pbs.twimg.com/media/CU3be0SWEAEqb7I.jpg,giant_schnauzer
238,670434127938719744,https://pbs.twimg.com/media/CU3cSG8W4AIAePH.jpg,Chesapeake_Bay_retriever
239,670435821946826752,https://pbs.twimg.com/media/CU3d0azWUAA38FD.jpg,basenji
240,670442337873600512,https://pbs.twimg.com/media/CU3jwAYWwAAhdAv.jpg,Sussex_spaniel
241,670444955656130560,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,English_springer
242,670449342516494336,https://pbs.twimg.com/media/CU3qHNTWsAApGr0.jpg,NaN
243,670452855871037440,https://pbs.twimg.com/media/CU3tUC4WEAAoZby.jpg,malamute
244,670465786746662913,https://pbs.twimg.com/media/CU35E7VWEAAKYBy.jpg,NaN
245,670468609693655041,https://pbs.twimg.com/media/CU37pEoWUAAitje.jpg,NaN
246,670474236058800128,https://pbs.twimg.com/media/CU4AwqQWUAAEgE2.jpg,NaN
247,670668383499735048,https://pbs.twimg.com/media/CU6xVkbWsAAeHeU.jpg,NaN
248,670676092097810432,https://pbs.twimg.com/media/CU64WOlWcAA37TV.jpg,Dandie_Dinmont
249,670679630144274432,https://pbs.twimg.com/media/CU67jGSUkAAk_1Y.jpg,Ibizan_hound
250,670691627984359425,https://pbs.twimg.com/media/CU7GehOUYAA9nn-.jpg,Shetland_sheepdog
251,670704688707301377,https://pbs.twimg.com/media/CU7SW39WwAAL8Rw.jpg,Norwich_terrier
252,670717338665226240,https://pbs.twimg.com/media/CU7d2vKUcAAFZyI.jpg,Pomeranian
253,670727704916926465,https://pbs.twimg.com/media/CU7nSZEW4AA6r5u.jpg,NaN
254,670733412878163972,https://pbs.twimg.com/media/CU7seitWwAArlVy.jpg,NaN
255,670755717859713024,https://pbs.twimg.com/media/CU8AwZ_UsAA-Lbu.jpg,keeshond
256,670764103623966721,https://pbs.twimg.com/media/CU8IY0pWIAA2AJ-.jpg,Norfolk_terrier
257,670778058496974848,https://pbs.twimg.com/media/CU8VFhuVAAAQW8B.jpg,pug
258,670780561024270336,https://pbs.twimg.com/media/CU8XW2dWwAA-Lmc.jpg,Labrador_retriever
259,670782429121134593,https://pbs.twimg.com/media/CU8ZDu9WwAADg3N.jpg,Chihuahua
260,670783437142401025,https://pbs.twimg.com/media/CU8Z-OxXAAA-sd2.jpg,NaN
261,670786190031921152,https://pbs.twimg.com/media/CU8ceuxWUAALMEo.jpg,Pembroke
262,670789397210615808,https://pbs.twimg.com/media/CU8fZSQWoAEVp6O.jpg,beagle
263,670792680469889025,https://pbs.twimg.com/media/CU8iYi2WsAEaqQ0.jpg,toy_poodle
264,670797304698376195,https://pbs.twimg.com/media/CU8mlhoVAAAteS5.jpg,Pembroke
265,670803562457407488,https://pbs.twimg.com/media/CU8sSAvXIAAB1Py.jpg,basenji
266,670804601705242624,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,Pomeranian
267,670807719151067136,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,Old_English_sheepdog
268,670811965569282048,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,basset
269,670815497391357952,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,American_Staffordshire_terrier
270,670822709593571328,https://pbs.twimg.com/media/CU89schWIAIHQmA.jpg,Chihuahua
271,670823764196741120,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,Labrador_retriever
272,670826280409919488,https://pbs.twimg.com/media/CU9A8ZuWsAAt_S1.jpg,NaN
273,670832455012716544,https://pbs.twimg.com/media/CU9GjzrUkAAWPh4.jpg,malinois
274,670833812859932673,https://pbs.twimg.com/media/CU9HyzSWIAAVcte.jpg,Pekinese
275,670838202509447168,https://pbs.twimg.com/media/CU9LyIMWIAA6OOu.jpg,NaN
276,670840546554966016,https://pbs.twimg.com/media/CU9N6upXAAAbtQe.jpg,Shih-Tzu
277,670842764863651840,https://pbs.twimg.com/media/CU9P717W4AAOlKx.jpg,NaN
278,670995969505435648,https://pbs.twimg.com/media/CU_bRIEWcAAUVC7.jpg,redbone
279,671109016219725825,https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,basenji
280,671115716440031232,https://pbs.twimg.com/media/CVBILUgVAAA1ZUr.jpg,malinois
281,671122204919246848,https://pbs.twimg.com/media/CVBOFTLWwAAzlNi.jpg,Chihuahua
282,671134062904504320,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,Shih-Tzu
